pair_id	median_1p36_21	median_1p36_11	median_1p35_2	median_1p31_3	median_1q21_3	median_1q22	median_1q32_2	median_1q42_13	median_2p11_2	median_2q12_2	median_2q13	median_2q31_1	median_3p22_3	median_3p21_31	median_3p13	median_4q35_1	median_5p15_33	median_5q32	median_5q35_3	median_5q35_3_1	median_6p21_32	median_6q21	median_6q25_3	median_7p22_2	median_7q11_23	median_7q11_23_1	median_7q36_1	median_8p11_23	median_9p21_3	median_9q34_3	median_10p12_2	median_10q22_2	median_10q24_2	median_10q24_32	median_11q13_4	median_11q22_3	median_12p13_31	median_12p13_31_1	median_13q12_11	median_13q14_13	median_13q14_3	median_14q32_12	median_14q32_33	median_15q15_1	median_15q15_1_1	median_15q26_1	median_16p13_3	median_16p11_2	median_16q22_1	median_17p13_3	median_17p13_1	median_17q11_1	median_17q11_2	median_17q23_1	median_17q23_3	median_17q25_1	median_18q21_2	median_19p13_11	median_20p11_22	median_1q42_12	median_2p11_2_1	median_2q12_2_1	median_2q31_1_1	median_4q31_21	median_7q36_1_1	median_8q12_1	median_9q22_32	median_10q11_21	median_11q22_3_1	median_13q12_11_1	median_13q14_2	median_14q32_12_1	median_15q25_2	median_15q26_1_1	median_16p11_2_1	median_16q22_1_1	median_17p11_2	median_17q11_2_1	median_17q22	median_19p13_12	median_19q13_33	median_22q12_1	median_22q13_2	median_1p36_21_1	median_1p36_11_1	median_1q23_2	median_2p13_3	median_3p21_31_1	median_3q21_1	median_7p22_1	median_10q21_3	median_15q15_1_2	median_16p13_3_1	median_17q23_2	median_18q11_2	median_19q13_12
CLL-CW119_pair	5.949276e-04	1.532420e-02	1.197302e-02	-1.714799e-03	1.108424e-02	1.108424e-02	0	-4.558666e-04	-7.645477e-03	1.953590e-03	1.953590e-03	-3.944604e-03	0	1.857627e-02	-7.549132e-03	0	5.555813e-03	3.182950e-03	1.586454e-03	1.586454e-03	1.028944e-02	0	-5.882885e-03	1.686537e-02	-4.436165e-03	-4.436165e-03	1.748228e-03	4.299733e-03	2.385266e-03	2.615030e-02	1.647999e-03	4.694120e-03	8.219378e-03	8.219378e-03	1.298745e-02	5.531101e-03	6.363854e-03	-1.766229e-02	-6.722709e-03	-4.078086e-04	-5.484416e-01	3.265871e-03	3.265871e-03	2.593844e-03	2.593844e-03	-2.265663e-03	-6.088634e-04	3.610264e-03	1.624690e-02	0	0	-3.820736e+00	-2.480751e-04	-1.574285e-04	-3.516258e-04	1.140550e-02	-1.890248e-02	1.382842e-03	-3.965760e-03	2.923623e-03	-1.305941e-02	1.953590e-03	-3.944604e-03	0	9.465023e-04	0	4.717562e-03	-9.442003e-03	-4.829149e-03	6.524801e-05	-4.078086e-04	3.265871e-03	5.523500e-03	-6.571741e-03	3.610264e-03	1.624690e-02	-2.047314e-02	-2.480751e-04	-1.574285e-04	1.382842e-03	0	-2.505375e-03	0	5.949276e-04	1.532420e-02	-3.161844e-04	3.526005e-03	1.857627e-02	7.143873e-03	-5.337221e-03	-1.187761e-01	2.593844e-03	-6.088634e-04	-1.574285e-04	0	4.278015e-03
CLL-CW126_pair	7.412582e-03	1.225293e-02	5.321836e-03	0	1.041316e-02	1.041316e-02	0	3.293073e-03	1.620392e-03	4.591746e-03	4.591746e-03	-5.484930e-04	2.924536e-03	1.026474e-02	0	-3.063768e-03	1.330689e-03	-5.323581e-04	-1.843117e-04	-1.843117e-04	-7.574719e-03	-7.952977e-04	1.666621e-03	1.562272e-02	0	0	-3.144946e-05	0	-1.313929e-03	2.205906e-02	5.358463e-03	8.409300e-04	1.102480e-02	8.944182e-03	2.135323e-03	2.343403e-03	6.805326e-03	-4.341870e-03	-3.542404e-02	-1.542424e-04	-8.692322e-01	4.906393e-04	2.403619e-02	2.354988e-03	2.354988e-03	-3.520305e-03	0	1.549387e-03	9.721792e-03	0	0	-3.601266e+00	-3.718451e-03	0	0	0	0	0	-2.372293e-03	3.293073e-03	-1.279220e-02	4.591746e-03	-5.484930e-04	-1.515524e-03	-3.144946e-05	1.019503e-03	6.306658e-03	-4.382943e-04	-5.829520e-03	-2.530808e-03	-1.251283e-02	2.145707e-03	-6.464020e-04	-4.360296e-03	1.549387e-03	9.721792e-03	-7.019300e-02	-3.718451e-03	0	0	0	0	0	7.412582e-03	1.225293e-02	2.607937e-03	0	1.026474e-02	6.435471e-03	-7.529200e-04	-3.134920e-03	2.354988e-03	0	0	-4.214472e-03	1.679601e-03
CLL-CW127_pair	6.289780e-04	4.688919e-03	5.328251e-03	-9.825844e-03	3.010830e-03	1.016843e-03	1.246998e-03	2.359060e-03	-1.626731e-03	3.318551e-03	3.318551e-03	-1.279675e-03	2.852649e-03	2.852649e-03	-3.516890e-03	-6.973566e-04	4.405839e-03	7.957391e-04	2.397856e-03	2.397856e-03	-1.866089e-02	7.277816e-04	-3.617223e-03	6.399355e-03	-4.351484e-04	-4.351484e-04	3.365128e-03	-6.262612e-03	0	0	5.859939e-03	3.639619e-03	0	0	3.047137e-03	7.622691e-03	1.113515e-02	-1.894843e-03	-4.324166e-02	3.231957e-03	5.548368e-03	7.195752e-03	1.577584e-02	-1.262385e-03	-1.262385e-03	-8.460184e-03	0	0	0	6.900710e-03	0	-3.764217e+00	7.125640e-04	0	0	-2.779098e-03	2.223501e-03	5.042316e-03	0	2.359060e-03	-3.964731e-02	3.318551e-03	-1.279675e-03	0	-6.405547e-03	8.057402e-03	0	-999999999999999	-7.434815e-03	-1.199880e-02	5.548368e-03	7.195752e-03	1.108793e-03	-8.460184e-03	0	0	4.962000e-03	7.125640e-04	0	2.465655e-03	-4.481253e-03	0	0	6.289780e-04	4.688919e-03	1.016843e-03	0	2.852649e-03	1.503755e-03	-1.784507e-03	-2.443118e-03	-1.262385e-03	0	0	0	2.824693e-03
CLL-CW176_pair	9.175694e-03	1.608856e-02	2.063658e-02	-1.645594e-03	1.642536e-02	2.323533e-02	9.224843e-03	-2.580386e-02	-6.011139e-03	1.016155e-02	1.395848e-02	-3.653346e-03	4.852190e-03	2.749633e-02	-3.638555e-02	0	4.463552e-03	1.228656e-02	1.366563e-02	1.366563e-02	1.608312e-02	-2.473186e-03	1.317577e-02	1.382729e-03	3.010719e-02	3.010719e-02	1.821724e-02	6.628276e-03	-2.142049e-02	2.265365e-02	5.294306e-03	5.185074e-03	-4.387709e-03	-4.387709e-03	2.423426e-02	-7.312223e-01	1.777776e-02	-1.872392e-02	1.262280e-02	-7.128198e-02	-2.450734e+00	7.325455e-03	9.608243e-03	-2.090578e-03	-2.090578e-03	-4.777053e-03	0	1.083287e-03	1.842825e-02	5.250077e-04	0	-3.727375e+00	0	7.920349e-03	7.920349e-03	-7.981539e-04	-1.895181e-02	0	0	-1.487662e-02	-1.504640e-02	1.016155e-02	-3.653346e-03	-3.812943e-03	7.180598e-03	7.747129e-04	5.388603e-03	-9.697356e-04	-7.491322e-01	1.520049e-02	-8.955361e-02	1.402718e-02	5.555230e-03	-4.777053e-03	-1.062966e-01	1.842825e-02	1.414783e-02	0	2.645932e-03	0	5.259089e-03	0	0	9.175694e-03	1.608856e-02	-1.224764e-02	-7.984130e-04	2.749633e-02	1.316821e-02	1.382729e-03	-1.150147e-02	-2.090578e-03	0	7.920349e-03	1.079592e-02	0
CLL-JB-0003_pair	-6.037415e-03	5.146836e-03	5.146836e-03	-7.087157e-03	6.191196e-03	6.191196e-03	5.800503e-03	4.433982e-04	-8.500977e-03	2.389345e-03	8.486137e-03	8.645405e-03	0	1.529399e-02	-4.244120e-03	0	4.766040e-03	2.029168e-03	0	0	1.870570e-02	5.062046e-04	2.165883e-03	1.138721e-02	0	0	-1.118776e-03	0	0	2.884757e-02	0	4.753936e-03	-1.039868e-03	-1.039868e-03	7.033270e-03	-5.367490e-03	4.740902e-03	-6.085120e-03	-3.335139e-02	3.336077e-03	-1.904248e-03	0	0	-8.896446e-04	-8.896446e-04	-8.042495e-04	0	4.188166e-03	1.503867e-02	0	0	-3.769702e+00	1.160831e-03	0	0	6.456659e-03	-3.446669e-03	0	-3.048620e-03	4.433982e-04	-3.308984e-02	2.389345e-03	-2.327241e-03	0	-4.499509e-03	0	5.830048e-03	-3.462536e-04	-1.078179e-02	-1.079752e-02	-1.904248e-03	0	6.211643e-03	-3.627731e-03	4.188166e-03	1.503867e-02	1.140762e-02	1.160831e-03	0	0	-5.122051e-06	0	0	-6.037415e-03	2.626341e-03	3.572926e-03	4.921019e-04	1.529399e-02	6.026148e-03	-2.986427e-03	-5.274191e-03	-8.896446e-04	0	0	0	0
CLL-JB-0004_pair	5.089266e-04	1.208621e-02	1.208621e-02	-9.130504e-03	7.898962e-03	1.468440e-02	1.002222e-03	0	-4.030817e-03	5.436569e-04	5.436569e-04	-2.867615e-03	5.116608e-03	5.116608e-03	-4.353688e-03	-1.921623e-03	3.806851e-03	-5.295438e-03	1.245287e-03	-4.127935e-07	1.881946e-02	5.631607e-04	1.682600e-03	1.483404e-02	1.193867e-02	1.193867e-02	6.483246e-03	4.825925e-03	0	0	-6.321025e-04	4.774559e-03	6.890837e-03	-2.049482e-04	1.521555e-02	0	5.870973e-03	-7.493655e-03	-3.153581e-02	-3.767942e-04	-3.767942e-04	0	0	0	0	-6.134304e-03	0	9.967163e-03	1.045437e-03	0	0	-2.355602e+00	6.881937e-03	2.022099e-03	2.022099e-03	0	6.313660e-03	1.426550e-02	-7.082720e-04	-2.398933e-04	-2.439809e-02	5.436569e-04	-2.867615e-03	-2.492655e-03	0	1.438601e-03	0	-999999999999999	0	-1.013429e-02	-3.767942e-04	0	6.093005e-03	-1.011289e-02	9.967163e-03	1.045437e-03	-1.902295e-02	6.881937e-03	2.022099e-03	1.426550e-02	0	-7.903316e-03	0	5.089266e-04	1.208621e-02	9.955457e-04	0	5.116608e-03	6.500799e-03	0	-1.431196e-03	0	0	2.022099e-03	-7.353504e-03	3.182121e-03
CLL-JB-0005_pair	-5.243119e-03	1.537202e-02	9.635196e-03	-8.615850e-03	7.973079e-03	2.622719e-02	4.018607e-03	1.166995e-02	0	1.422203e-03	1.422203e-03	-5.883746e-04	0	2.821179e-02	-1.382385e-02	-6.424785e-04	1.228145e-02	1.079664e-03	7.984436e-03	1.456793e-02	1.874907e-02	1.742985e-02	2.158446e-03	2.713984e-02	2.329447e-02	2.329447e-02	1.001608e-02	0	1.662795e-03	3.193172e-02	7.987330e-03	3.978199e-03	-4.572778e-03	6.450869e-03	1.914278e-02	0	8.688743e-03	-7.459908e-03	-2.861781e-02	1.032486e-02	0	2.167392e-03	2.170209e-02	9.379059e-04	9.379059e-04	-1.619921e-02	-8.643841e-03	1.046693e-02	2.059146e-02	1.228245e-02	0	-3.042329e+00	8.902359e-03	0	0	-4.245547e-03	2.869301e-03	9.400135e-03	-5.567994e-03	3.392404e-03	-6.239510e-02	1.422203e-03	-5.883746e-04	-1.553027e-03	-9.041475e-03	1.709255e-03	4.764064e-03	-8.224926e-03	0	-1.671060e-03	1.711683e-02	4.697094e-03	0	-2.581109e-02	1.936901e-03	2.059146e-02	1.950954e-02	8.902359e-03	0	9.400135e-03	1.677140e-04	0	1.216114e-02	-5.243119e-03	1.537202e-02	-2.150709e-04	-3.412245e-03	2.821179e-02	6.306086e-03	-5.638121e-03	-6.933885e-03	9.379059e-04	-8.643841e-03	0	-1.196565e-03	5.570117e-03
CLL-JB-0006_pair	2.331729e-03	8.411510e-03	1.209379e-02	-5.615343e-03	1.086466e-02	1.024460e-02	5.552047e-03	5.489777e-04	5.972034e-03	7.784082e-04	7.784082e-04	-3.403605e-03	0	1.809509e-02	-3.053303e-03	0	2.921683e-03	4.308250e-04	9.183617e-04	9.183617e-04	-2.131949e-02	-2.741217e-04	-1.035229e-03	-1.677750e-03	8.304822e-03	8.304822e-03	3.832915e-03	0	5.058047e-03	1.619352e-02	0	3.972633e-03	-5.492234e-04	-5.492234e-04	5.853803e-03	0	9.308792e-03	-6.904885e-03	-8.987099e-03	-1.008788e-04	3.255291e-03	-4.057635e-04	1.154741e-02	-4.075703e-05	-4.075703e-05	-4.898916e-03	0	8.817911e-03	0	4.091605e-03	0	-3.621228e+00	5.989852e-04	0	0	0	-4.748910e-03	1.379020e-03	-3.203784e-03	5.489777e-04	-2.185981e-02	7.784082e-04	-3.403605e-03	0	-2.450868e-04	6.616545e-04	1.814634e-03	-3.841440e-03	0	-8.987099e-03	3.255291e-03	-4.057635e-04	1.681177e-04	-6.222082e-03	1.098952e-02	0	5.765641e-03	5.989852e-04	0	1.379020e-03	1.214459e-03	-2.559944e-03	0	2.331729e-03	8.411510e-03	4.012637e-04	8.717286e-04	1.809509e-02	1.215017e-03	-1.677750e-03	5.870908e-04	-4.075703e-05	0	0	1.272058e-03	0
CLL-JB-0007_pair	-1.657479e-03	1.393124e-02	6.711945e-03	-6.233012e-03	1.365299e-02	1.934487e-02	-4.839825e-03	2.559457e-03	-4.568583e-03	3.055665e-03	3.055665e-03	-5.146609e-03	0	9.664978e-03	-5.912143e-03	0	5.249786e-03	1.791459e-03	7.815555e-03	1.023275e-02	1.826722e-02	6.218400e-04	-2.804506e-03	1.069434e-02	1.102717e-02	1.102717e-02	4.793980e-03	6.343388e-03	7.757579e-03	2.201988e-02	1.271665e-03	5.705841e-03	0	0	9.141181e-03	5.788296e-03	1.402718e-03	-1.173545e-02	-6.921314e-02	3.864239e-03	4.528661e-03	4.861763e-03	1.102161e-02	-3.336950e-03	-3.336950e-03	-8.603807e-03	0	1.223994e-02	2.014910e-04	5.008836e-03	0	-3.610937e+00	3.308753e-03	0	0	0	-1.577391e-03	1.482940e-02	-5.592471e-03	2.212246e-03	-3.123771e-02	3.055665e-03	-5.146609e-03	2.847980e-03	-3.343006e-05	0	3.000542e-03	-999999999999999	-9.439600e-03	-6.921314e-02	4.528661e-03	4.861763e-03	5.289521e-03	-8.603807e-03	1.409583e-02	2.014910e-04	1.236789e-02	3.308753e-03	0	1.482940e-02	3.285771e-03	0	0	-1.657479e-03	1.393124e-02	0	2.924630e-04	9.664978e-03	-2.797587e-04	-1.035864e-02	-3.010641e-03	-3.336950e-03	0	0	-2.602674e-03	1.480620e-02
CLL-JB-0008_pair	3.361463e-03	1.181601e-02	1.449481e-02	-3.385164e-04	1.037240e-02	1.037240e-02	0	-2.731558e-03	7.549066e-04	5.845421e-03	6.808565e-03	-3.696694e-04	0	0	0	-4.546194e-03	0	0	-1.241304e-03	-1.241304e-03	1.254599e-03	5.436874e-04	1.388677e-03	9.799791e-03	2.564787e-03	2.564787e-03	9.268620e-03	0	0	1.379434e-02	0	8.881664e-03	-1.231521e-03	-1.231521e-03	6.764268e-03	-2.590134e-03	1.530249e-02	-2.009513e-03	-1.741732e-02	-1.205835e-01	-3.764105e+00	0	0	0	0	-8.519395e-03	-1.674430e-03	5.948736e-03	0	0	0	-3.863371e+00	4.197106e-04	0	0	0	-9.037283e-03	0	0	5.493952e-03	-2.066807e-02	5.845421e-03	-3.696694e-04	-9.829415e-04	-2.311473e-03	-9.497296e-04	1.294751e-03	7.462154e-03	-2.590134e-03	-6.954675e-03	-1.205835e-01	0	2.637626e-03	-8.519395e-03	-5.817105e-02	0	0	4.197106e-04	-3.489320e-03	0	0	0	0	3.361463e-03	1.181601e-02	3.502594e-03	8.280138e-04	0	7.226763e-03	0	-6.913344e-04	0	-1.674430e-03	0	2.987857e-03	7.962623e-04
CLL-JB-0009_pair	-3.606819e-03	0	0	0	6.255414e-03	1.006500e-02	1.310922e-02	3.520754e-03	1.704539e-03	1.725768e-03	1.725768e-03	-1.202163e-03	-3.364025e-03	2.497209e-03	2.497209e-03	-2.398095e-03	3.746563e-03	-5.252490e-04	0	0	1.710647e-04	4.177821e-03	5.955566e-03	-1.563340e-03	-2.174152e-04	-2.174152e-04	1.004796e-02	0	3.505639e-04	1.657633e-02	3.352203e-03	3.279959e-03	1.897732e-03	1.487996e-04	1.096550e-02	1.905945e-04	2.671139e-03	3.576630e-03	-3.191557e-02	2.889969e-03	2.167177e-03	6.767715e-03	9.583347e-03	0	0	-5.976941e-03	-4.528635e-03	1.219518e-02	7.993559e-04	0	5.046296e-03	-3.800383e+00	8.023926e-03	9.461025e-03	-1.476523e-02	-1.694248e-03	2.991492e-03	0	0	3.520754e-03	-1.492470e-02	1.725768e-03	-2.833427e-03	-6.663751e-04	-3.446655e-03	4.607710e-04	-9.544321e-04	-999999999999999	-2.351736e-03	-1.513067e-04	2.167177e-03	6.767715e-03	1.808656e-03	-1.347074e-02	1.219518e-02	7.993559e-04	-1.168389e-02	8.023926e-03	-9.113594e-03	0	2.013875e-03	0	0	-3.606819e-03	0	3.715115e-03	7.288147e-03	2.497209e-03	0	-1.563340e-03	-4.540252e-03	0	-4.528635e-03	9.461025e-03	0	0
CLL-JB-0010_pair	-1.122786e-02	1.835278e-02	1.389310e-02	0	1.989782e-02	1.786326e-02	9.189882e-03	-9.361415e-01	-1.717602e-02	8.563366e-03	3.593505e-03	-4.841084e-03	2.675031e-03	1.757767e-02	-3.924028e-03	-1.186954e-03	8.734296e-03	1.012176e-02	4.720398e-02	5.091674e-02	1.341729e-02	8.952966e-03	1.098477e-02	-5.416992e-04	1.181815e-02	1.181815e-02	4.874832e-03	7.268707e-03	-3.424600e-03	2.914733e-02	4.236168e-03	-3.280148e-03	0	0	0	0	6.295606e-03	6.295606e-03	-2.606679e-02	9.757389e-03	1.700725e-02	7.149543e-03	1.187820e-02	0	0	-1.099051e-02	-1.617460e-03	1.124417e-02	0	1.215406e-02	0	-3.692280e+00	4.514512e-03	0	0	0	2.015974e-04	9.690703e-03	-4.420331e-03	-9.316974e-01	-2.738013e-02	8.563366e-03	-4.841084e-03	-2.356909e-03	-9.168521e-03	0	9.245477e-03	-999999999999999	0	-1.580065e-02	1.700725e-02	7.149543e-03	8.885628e-03	-1.099051e-02	1.124417e-02	0	1.509041e-02	4.514512e-03	0	9.690703e-03	2.676369e-03	0	0	-1.122786e-02	1.835278e-02	1.432914e-02	4.864683e-03	1.757767e-02	-1.712117e-02	-5.416992e-04	-3.280148e-03	0	-1.617460e-03	0	-2.384218e-03	0
CLL-JB-0011_pair	-4.709104e-03	7.294643e-03	7.294643e-03	-1.247554e-02	1.119850e-02	1.731781e-02	-3.543322e-03	-2.206178e-04	-4.822128e-02	0	0	-3.816866e-03	0	9.798870e-03	-2.618926e-03	-2.787038e-03	3.476284e-03	-9.158608e-04	3.575783e-04	3.575783e-04	-1.303267e-02	6.347355e-03	-1.166898e-04	4.486109e-03	1.743157e-02	1.743157e-02	1.771322e-02	0	-2.220951e-03	2.576481e-02	1.375744e-02	1.039002e-02	-4.373005e-04	-4.373005e-04	1.175371e-03	-1.014252e-02	3.465574e-03	-5.904099e-03	-3.255929e-02	9.384137e-03	9.384137e-03	7.105152e-03	7.105152e-03	-7.749522e-01	-7.749522e-01	-3.415393e-03	0	1.421384e-02	0	3.345327e-03	-1.589943e-03	-3.222164e+00	1.736630e-03	-8.019456e-04	-8.019456e-04	0	1.756957e-03	1.541555e-02	-3.282573e-03	1.489034e-02	-2.476840e-02	-999999999999999	-3.816866e-03	-1.358447e-03	-1.234770e-03	9.676819e-05	4.371367e-03	-1.428142e-02	-7.937633e-03	-8.391913e-03	9.384137e-03	7.105152e-03	8.398706e-03	-7.202436e-03	-1.255334e-02	0	1.701602e-02	1.736630e-03	-8.019456e-04	1.541555e-02	1.193958e-03	0	2.038365e-02	-4.709104e-03	7.294643e-03	-4.218588e-03	3.497975e-03	9.798870e-03	1.074702e-02	4.486109e-03	-2.403690e-03	-7.749522e-01	0	-8.019456e-04	-1.094547e-03	9.966117e-03
CLL-JB-0012_pair	6.734544e-03	1.478462e-02	8.175973e-03	-5.318102e-03	7.989616e-03	8.392786e-03	4.573880e-04	-4.908935e-03	-4.000907e-03	6.365125e-03	6.365125e-03	-3.165528e-03	0	1.733412e-02	-1.264068e-02	-1.245432e-03	0	3.450115e-03	9.449247e-03	9.449247e-03	-2.018336e-02	6.204746e-04	1.172821e-03	-2.895988e-03	1.020967e-02	1.020967e-02	1.594092e-03	0	1.956785e-03	1.575953e-02	2.303283e-03	2.994675e-03	0	0	4.525451e-03	-3.905986e-03	6.692405e-03	-1.495060e-03	-4.184847e-02	6.382549e-03	-4.063785e+00	4.086386e-03	6.308666e-03	0	0	3.567018e-04	0	1.125777e-02	-3.152303e-03	9.605617e-03	0	-3.698596e+00	-1.099647e-03	1.608969e-03	1.608969e-03	0	0	2.782597e-03	0	1.615518e-03	-2.485674e-02	7.049144e-03	-3.165528e-03	-2.497347e-04	-2.804832e-05	3.040164e-03	3.665482e-03	4.380205e-03	-3.905986e-03	-1.106427e-02	-4.063785e+00	1.426656e-02	4.327964e-03	-2.058911e-03	7.410593e-03	-3.152303e-03	1.205250e-02	-1.099647e-03	-1.133955e-02	2.782597e-03	2.115979e-04	-1.411028e-03	0	6.734544e-03	1.478462e-02	7.684751e-03	3.298680e-03	1.733412e-02	5.423568e-03	-2.895988e-03	-7.567285e-03	0	0	1.608969e-03	-1.870277e-03	0
CLL-JB-0013_pair	6.377683e-04	0	0	0	3.570636e-03	6.497131e-03	3.861558e-04	0	-7.107036e-03	7.851164e-03	7.851164e-03	-5.456416e-04	9.285135e-04	9.285135e-04	-1.768690e-02	-2.160959e-03	0	5.644492e-03	3.340582e-03	3.340582e-03	3.794064e-03	1.385562e-03	-9.060390e-04	6.335975e-04	-2.164973e-03	-2.164973e-03	6.412260e-03	0	3.424869e-03	-3.241760e-03	0	-2.355034e-03	1.717143e-03	1.717143e-03	-9.974182e-04	4.690289e-03	4.386900e-03	4.069743e-03	-2.420243e-02	-6.525890e-01	-1.357260e+00	-3.100859e-04	1.402722e-03	0	0	0	3.692407e-03	0	3.661699e-03	0	0	-3.609616e+00	3.479272e-03	0	0	0	-1.427375e-02	0	-7.843001e-03	-3.353458e-03	-7.931138e-02	7.851164e-03	-5.456416e-04	-2.869899e-04	2.053680e-03	-2.621201e-03	1.951813e-03	-8.090182e-03	-1.793161e-03	3.723801e-03	-6.427085e-01	2.961340e-03	0	0	0	3.661699e-03	0	3.479272e-03	0	0	0	0	0	6.377683e-04	0	2.458404e-03	1.616201e-03	9.285135e-04	0	-3.282019e-03	-2.355034e-03	0	6.000490e-03	0	3.974944e-03	4.442124e-03
CLL-JB-0014_pair	9.836162e-03	1.280213e-02	1.280213e-02	0	6.842014e-03	0	2.154479e-03	-2.457108e-03	-1.132707e-03	3.701150e-03	3.701150e-03	-1.729907e-03	3.418262e-03	3.418262e-03	0	-3.067563e-03	0	0	1.438336e-02	1.438336e-02	8.948081e-03	1.328629e-03	7.686654e-04	2.603158e-03	0	0	0	6.001890e-03	0	2.364032e-02	3.512242e-03	0	-1.384191e-03	-1.384191e-03	8.794039e-03	0	2.065304e-03	2.102322e-04	-2.954331e-02	4.160302e-03	-6.942050e-01	8.092765e-05	8.092765e-05	-2.411773e-03	-2.411773e-03	-2.373912e-03	0	3.025331e-03	1.621002e-02	1.028737e-03	-5.583312e-03	-3.178417e+00	1.629883e-03	0	0	0	1.822476e-03	1.494021e-02	0	-2.457108e-03	-2.241347e-02	3.701150e-03	-1.729907e-03	0	-3.979524e-03	0	0	3.085505e-03	0	1.123055e-03	1.120166e-02	8.092765e-05	2.266842e-03	-7.550242e-03	-2.643068e-02	1.621002e-02	0	1.629883e-03	0	-1.839157e-03	4.026074e-03	0	0	9.836162e-03	1.280213e-02	0	2.498155e-03	3.418262e-03	5.235101e-03	2.603158e-03	0	-2.411773e-03	0	0	0	2.870875e-03
CLL-JB-0016_pair	1.839746e-03	1.215448e-02	1.215448e-02	0	0	0	6.267152e-04	-2.529422e-03	-2.188737e-03	8.234882e-04	8.234882e-04	0	4.892504e-03	4.892504e-03	-9.732512e-04	-5.354703e-03	0	-6.526187e-04	4.941485e-03	4.941485e-03	1.270706e-02	0	-5.763064e-05	-8.397525e-04	-3.872632e-03	-3.872632e-03	4.485909e-03	3.471248e-03	0	1.592813e-02	7.420244e-03	0	2.746564e-04	2.746564e-04	6.610315e-03	0	2.781978e-03	-9.158264e-03	-2.953799e-02	-2.013045e-03	-3.126896e-01	1.346951e-03	1.346951e-03	0	0	0	-1.238874e-03	6.654180e-03	0	2.376085e-03	0	-3.825524e+00	2.220967e-03	0	0	0	0	0	0	2.814554e-03	-1.793447e-02	8.234882e-04	0	-4.810583e-04	-4.812555e-04	2.053626e-03	0	-999999999999999	0	-4.791785e-04	-2.013045e-03	1.346951e-03	0	0	6.654180e-03	0	-1.006897e-02	2.220967e-03	-1.240523e-03	0	4.064829e-03	0	3.974763e-03	1.839746e-03	1.215448e-02	0	-1.615924e-03	4.892504e-03	0	-8.397525e-04	-1.022702e-03	0	-1.238874e-03	0	0	2.809142e-03
CLL-JB-0017_pair	4.559428e-03	5.579266e-03	5.579266e-03	-1.912153e-03	1.167779e-02	4.492610e-03	2.018669e-04	5.690675e-04	7.432734e-04	1.627013e-03	6.073878e-03	0	0	0	0	-1.321535e-03	1.219807e-03	3.390414e-03	4.675652e-03	-8.048722e-03	-1.938127e-02	2.704717e-03	-1.610542e-03	9.315449e-04	1.269178e-03	1.269178e-03	2.840133e-03	0	3.204860e-03	0	2.396465e-03	-1.729456e-03	0	0	2.182694e-03	5.153836e-03	1.100614e-04	2.112961e-03	1.176697e-01	-4.856254e-01	-7.920157e-01	4.695630e-04	4.695630e-04	0	0	-6.858111e-04	-1.157377e-04	5.506635e-03	2.392684e-03	0	0	-3.658187e+00	0	-7.047613e-03	-2.976441e-03	-1.542438e-03	-6.424643e-03	0	0	5.690675e-04	-1.678236e-02	1.627013e-03	0	0	-3.879607e-03	-2.543759e-03	0	-999999999999999	-3.474203e-03	1.248253e-01	-6.650058e-01	4.695630e-04	0	-1.059919e-03	5.506635e-03	2.392684e-03	-3.696785e-03	0	-7.047613e-03	0	0	-3.520486e-03	0	4.559428e-03	5.579266e-03	4.492610e-03	1.341230e-03	0	5.199650e-03	-2.682981e-03	-1.729456e-03	0	-1.157377e-04	-7.047613e-03	1.444608e-03	6.287077e-03
CLL-JB-0018_pair	1.554126e-02	2.216889e-02	1.246819e-02	-1.121765e-02	1.009381e-02	2.117569e-02	-1.876357e-03	-1.055705e-03	0	8.322944e-03	2.127443e-03	-5.113216e-04	0	2.453722e-02	-1.422160e-02	0	0	-3.423070e-03	1.429372e-02	3.019586e-03	2.155605e-02	1.509634e-02	2.930553e-03	2.797430e-02	1.288453e-03	1.288453e-03	4.016371e-04	4.350161e-03	1.557668e-02	2.778410e-02	1.244651e-03	0	0	0	2.024685e-02	-8.223004e-05	-5.481648e-03	-2.921610e-04	-4.966399e-02	7.696364e-03	-2.304167e-01	7.335394e-03	-5.295083e-02	0	0	-8.649917e-03	-1.069645e-02	4.543399e-03	-5.060206e-04	3.462673e-03	0	-3.471562e+00	1.819652e-03	0	0	8.399956e-03	3.372607e-03	0	0	7.054102e-03	-3.163331e-02	8.322944e-03	-5.113216e-04	-9.569152e-04	4.016371e-04	-2.284194e-02	-5.570847e-03	0	-8.223004e-05	-4.399629e-03	7.696364e-03	7.335394e-03	5.152302e-03	-9.248513e-03	0	-5.060206e-04	3.867538e-03	1.819652e-03	-8.699923e-03	0	1.157946e-02	0	0	1.554126e-02	2.216889e-02	4.227258e-03	4.302132e-03	2.453722e-02	0	0	0	0	2.773829e-02	0	-1.355411e-02	2.875446e-02
